城市,区,方位,小区名,大小,租赁方式,朝向,月租,计费方式,几室,几厅,几卫,入住,租期,看房,所在楼层,总楼层,电梯,车位,用水,用电,暖气,采暖
北京,通州,玉桥,玉桥东里,52,整租,东,3300,NULL,1,1,1,随时入住,NULL,需提前预约,中楼层,22,有,NULL,民水,民电,有,集中供暖
北京,海淀,五棵松,金沟河5号院,64,整租,南,5600,季付价,2,1,1,随时入住,NULL,需提前预约,高楼层,5,无,NULL,民水,民电,有,集中供暖
北京,东城,天坛,永定门东街西里,49,整租,南,5000,季付价,2,1,1,随时入住,2年以内,需提前预约,高楼层,6,无,NULL,NULL,NULL,有,集中供暖
北京,朝阳,常营,保利嘉园一号院,90,整租,南,6300,季付价,2,1,1,随时入住,3年以上,需提前预约,高楼层,18,有,NULL,民水,民电,有,自采暖
北京,海淀,清河,阳光南里,64,整租,南,6890,季付价,2,1,1,随时入住,1年,随时可看,中楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,科技园区,富锦嘉园三区,46,整租,南,4660,季付价,1,1,1,随时入住,1年,随时可看,低楼层,10,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,百子湾,石门新居,65,整租,南,6960,季付价,1,1,1,随时入住,1年,随时可看,中楼层,14,NULL,NULL,NULL,NULL,NULL,NULL
北京,昌平,西关环岛,城角西路,52,整租,南,3500,NULL,2,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,NULL,NULL,有,NULL
北京,昌平,北七家,名佳花园三区,65,整租,南,3900,NULL,1,1,1,2019824,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,自采暖
北京,顺义,顺义城,石园北区,84,整租,南,3100,季付价,2,2,1,随时入住,3年以上,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,大兴,枣园,清源西里,47,整租,东,3500,季付价,1,1,1,随时入住,3年以内,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,东城,建国门内,小羊宜宾胡同,41,整租,东,7090,季付价,1,1,1,随时入住,1年,随时可看,中楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,燕莎,霞光里30号院,42,整租,南,6690,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,东城,东花市,本家润园三期,48,整租,北,6590,季付价,1,1,1,随时入住,1年,随时可看,中楼层,18,NULL,NULL,NULL,NULL,NULL,NULL
北京,东城,和平里,和平里三区,41,整租,西,5500,季付价,1,1,1,随时入住,3年以内,一般下班后可看,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,亦庄开发区,马驹桥,天鹅堡,101,整租,南,4300,季付价,2,1,1,随时入住,3年以内,需提前预约,高楼层,5,无,NULL,民水,民电,有,自采暖
北京,海淀,安宁庄,毛纺住宅北小区,45,整租,东,4600,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,东城,金宝街,东罗圈胡同,16,整租,南,4500,季付价,1,0,1,随时入住,3年以上,需提前预约,低楼层,1,无,NULL,民水,民电,无,自采暖
北京,西城,马甸,新明胡同,39,整租,南,6890,季付价,1,1,1,随时入住,1年,随时可看,低楼层,16,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,西三旗,育新花园,47,整租,东,6660,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,马家堡,东亚三环,34,整租,北,4960,季付价,1,1,1,随时入住,1年,随时可看,低楼层,21,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,旧宫,梅源里小区,68,整租,南,3600,NULL,1,1,1,随时入住,NULL,需提前预约,中楼层,7,无,NULL,NULL,NULL,NULL,NULL
北京,亦庄开发区,亦庄,国融国际,47,整租,东,4100,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,21,有,NULL,民水,民电,有,集中供暖
北京,顺义,顺义城,建新北区,56,整租,南,3300,NULL,2,1,1,随时入住,NULL,需提前预约,中楼层,5,无,NULL,商水,民电,有,集中供暖
北京,朝阳,定福庄,美然动力A2区,41,整租,南,4700,季付价,1,0,1,随时入住,2年以内,需提前预约,低楼层,14,有,NULL,民水,民电,有,集中供暖
北京,海淀,安宁庄,安宁里南区,56,整租,南,6690,季付价,1,1,1,随时入住,1年,随时可看,中楼层,7,NULL,NULL,NULL,NULL,NULL,NULL
北京,通州,临河里,金隅自由筑,53,整租,西,3738,月付价,1,1,1,随时入住,3~12个月,随时可看,中楼层,7,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,甜水园,道家园,52,整租,南,5700,季付价,2,1,1,随时入住,2年以内,需提前预约,低楼层,7,无,NULL,民水,民电,有,集中供暖
北京,大兴,天宫院南,御园小区,59,整租,南,2200,NULL,1,1,1,随时入住,NULL,需提前预约,中楼层,15,无,NULL,NULL,NULL,有,集中供暖
北京,朝阳,三元桥,三源里街,37,整租,东,5500,季付价,1,1,1,随时入住,3年以内,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,百子湾,石门新居,62,整租,南,6490,季付价,1,1,1,随时入住,1年,随时可看,低楼层,22,NULL,NULL,NULL,NULL,NULL,NULL
北京,亦庄开发区,马驹桥,新海北里,67,整租,南,2900,NULL,1,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,西城,牛街,白广路6号院,58,整租,东,7390,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,世纪城,晨月园,61,整租,东,6300,季付价,1,1,1,随时入住,1年以内,需提前预约,低楼层,17,有,NULL,民水,民电,有,集中供暖
北京,朝阳,石佛营,炫特嘉园三期,68,整租,北,7290,季付价,1,1,1,随时入住,1年,随时可看,中楼层,25,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,管庄,管庄南街,64,整租,南,4500,季付价,2,1,1,随时入住,2年以内,需提前预约,高楼层,6,无,NULL,NULL,NULL,NULL,集中供暖
北京,朝阳,望京,花家地西里一区,37,整租,南,6710,月付价,1,1,1,随时入住,3~12个月,随时可看,低楼层,18,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,常营,苹果派,52,整租,北,5200,季付价,1,1,1,随时入住,3年以内,需提前预约,中楼层,10,有,NULL,民水,民电,有,集中供暖
北京,昌平,沙河,北街家园八区,41,整租,北,3700,季付价,2,1,2,2019731,2年以内,需提前预约,中楼层,18,有,NULL,民水,民电,有,集中供暖
北京,丰台,赵公口,大红门西后街,59,整租,南,4500,季付价,2,1,1,随时入住,3年以上,一般下班后可看,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,大兴,郁花园,郁花园一里,49,整租,南,3500,季付价,1,0,1,随时入住,2年以内,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,昌平,鼓楼大街,永安里小区,69,整租,南,2800,季付价,2,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,马连洼,菊园,64,整租,南,7290,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,房山,良乡,旭辉E天地,31,整租,西,2400,NULL,NULL,NULL,NULL,随时入住,NULL,需提前预约,低楼层,14,有,NULL,商水,商电,NULL,集中供暖
北京,朝阳,十里河,吕营嘉园C区,59,整租,南,5000,季付价,1,1,1,随时入住,2年以内,一般下班后可看,高楼层,6,无,NULL,民水,民电,有,自采暖
北京,朝阳,双桥,华美橡树岭,112,整租,南,5800,季付价,2,1,2,随时入住,3年以上,需提前预约,中楼层,6,有,NULL,民水,民电,有,集中供暖
北京,朝阳,潘家园,华威西里,56,整租,南,5700,NULL,2,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,马甸,玉兰园,44,整租,南,5600,季付价,1,1,1,随时入住,NULL,需提前预约,高楼层,7,无,NULL,民水,民电,有,集中供暖
北京,海淀,知春路,罗庄西里,40,整租,北,6000,季付价,1,1,1,随时入住,3年以内,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,圆明园,芙蓉里,52,整租,东,6300,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,15,有,NULL,民水,民电,有,集中供暖
北京,海淀,马连洼,菊园,64,整租,南,7090,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,西三旗,润生园,54,整租,南,4800,季付价,1,1,1,2019731,1年以内,需提前预约,低楼层,10,有,NULL,民水,民电,有,集中供暖
北京,朝阳,石佛营,石佛营西里小区,58,整租,西,6760,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,公主坟,翠微路2号院,50,整租,南,6000,NULL,2,1,1,随时入住,NULL,需提前预约,中楼层,5,无,NULL,民水,民电,有,集中供暖
北京,朝阳,双桥,双桥六号井,57,整租,南,4000,季付价,2,1,1,随时入住,3年以上,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,西山,门头馨村,72,整租,东,4800,半年付价,2,1,1,随时入住,1年以内,需提前预约,中楼层,4,无,NULL,民水,民电,有,自采暖
北京,朝阳,国展,静安里,36,整租,西,6430,季付价,1,1,1,随时入住,1年,随时可看,中楼层,12,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,甘露园,甘露园南里,60,整租,东,7160,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,高碑店,金隅泰和园,76,整租,东,7490,季付价,2,1,1,随时入住,1年,随时可看,低楼层,29,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,高碑店,兴隆家园,75,整租,西,7590,季付价,2,1,1,随时入住,1年,随时可看,中楼层,24,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,首都机场,南平里,65,整租,南,3200,NULL,2,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,大兴,枣园,康庄路50号院,56,整租,南,4130,季付价,1,1,1,随时入住,1年,随时可看,低楼层,15,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,百子湾,沿海赛洛城五期,54,整租,东,5600,季付价,1,1,1,随时入住,2年以内,需提前预约,高楼层,25,有,NULL,民水,民电,有,集中供暖
北京,朝阳,高碑店,兴隆家园,72,整租,东,7530,季付价,2,1,1,随时入住,1年,随时可看,低楼层,24,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,北苑,北苑5号院二区,61,整租,南,6000,季付价,2,1,1,随时入住,NULL,需提前预约,高楼层,4,无,NULL,民水,民电,有,集中供暖
北京,丰台,和义,和义西里三区,85,整租,南,4500,NULL,2,1,1,随时入住,NULL,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,十里河,吕营嘉园C区,58,整租,南,5000,季付价,2,1,1,201988,3年以内,需提前预约,低楼层,6,无,NULL,民水,民电,有,自采暖
北京,通州,通州其它,东亚印象台湖,53,整租,南,2900,季付价,1,1,1,随时入住,2年以内,需提前预约,高楼层,12,无,NULL,NULL,NULL,有,集中供暖
北京,石景山,玉泉路,玉泉路11号院,40,整租,南,4000,NULL,1,1,1,随时入住,NULL,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,昌平,鼓楼大街,新悦家园,64,整租,西,4190,季付价,2,1,1,随时入住,1年,随时可看,低楼层,28,NULL,NULL,NULL,NULL,NULL,NULL
北京,昌平,北七家,温泉花园B区,80,整租,南,3200,NULL,2,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,通州,潞苑,东潞苑,87,整租,南,4190,季付价,2,1,1,随时入住,1年,随时可看,低楼层,24,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,北苑,华贸城,55,整租,南,5800,年付价,1,0,1,随时入住,3年以内,需提前预约,中楼层,28,有,NULL,民水,民电,无,自采暖
北京,朝阳,红庙,金台北街,43,整租,南,6330,季付价,1,1,1,随时入住,1年,随时可看,低楼层,16,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,安宁庄,安宁里,66,整租,南,5500,季付价,2,1,1,2019731,1年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,华威桥,南新园,55,整租,南,5000,季付价,1,1,1,随时入住,2年以内,需提前预约,高楼层,24,有,NULL,民水,民电,有,集中供暖
北京,大兴,观音寺,观音寺南里,79,整租,南,3400,NULL,2,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,酒仙桥,晶都国际,49,整租,东,6200,季付价,1,0,1,2019728,3年以内,需提前预约,中楼层,21,有,NULL,民水,民电,无,自采暖
北京,海淀,西直门,智慧大厦,42,整租,南,6000,NULL,1,0,1,随时入住,NULL,需提前预约,高楼层,22,有,NULL,民水,民电,有,集中供暖
北京,丰台,北大地,北大地四里,49,整租,南,5290,季付价,2,1,1,随时入住,1年,随时可看,低楼层,5,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,马家堡,左右坊,36,整租,西,4400,NULL,1,1,1,随时入住,NULL,一般下班后可看,低楼层,16,有,NULL,民水,民电,有,自采暖
北京,丰台,北大地,北大地三里,56,整租,东,5390,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,东坝,东泽园,58,整租,东,4300,NULL,1,1,1,随时入住,NULL,需提前预约,中楼层,20,有,NULL,民水,民电,有,自采暖
北京,朝阳,大山子,北窑地,57,整租,南,7160,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,甘露园,天天朝阳,38,整租,东,4800,半年付价,1,0,1,随时入住,2年以内,需提前预约,低楼层,16,有,NULL,民水,民电,有,自采暖
北京,朝阳,高碑店,金隅泰和园,80,整租,南,7390,季付价,2,1,1,随时入住,1年,随时可看,低楼层,29,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,青塔,张仪村4号院,44,整租,南,3900,季付价,1,1,1,随时入住,3年以上,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,西城,马连道,太平里,53,整租,北,6630,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,东城,广渠门,领行国际,62,整租,北,5900,NULL,1,1,1,随时入住,3年以内,需提前预约,低楼层,21,有,NULL,民水,民电,有,集中供暖
北京,海淀,清河,燕清源,40,整租,北,6430,季付价,1,1,1,随时入住,1年,随时可看,中楼层,28,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,国展,左家庄北里,53,整租,西,6990,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,潘家园,松榆西里,45,整租,南,5000,季付价,1,1,1,随时入住,2年以内,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,科技园区,首开花香西苑,57,整租,西,4930,季付价,1,1,1,随时入住,1年,随时可看,中楼层,29,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,常营,万象新天四区,67,整租,东,6000,季付价,1,1,1,随时入住,3年以内,需提前预约,中楼层,20,有,NULL,民水,民电,有,集中供暖
北京,朝阳,高碑店,金隅泰和园,58,整租,东,6530,季付价,1,1,1,随时入住,1年,随时可看,低楼层,29,NULL,NULL,NULL,NULL,NULL,NULL
北京,东城,崇文门,法华南里,48,整租,东,5000,NULL,1,1,1,随时入住,3年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,通州,通州北苑,西马庄新区,51,整租,南,4190,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,立水桥,明天第一城8号院,35,整租,西,4500,季付价,NULL,NULL,NULL,随时入住,2年以内,需提前预约,低楼层,20,有,NULL,民水,民电,有,集中供暖
北京,朝阳,安贞,小黄庄,50,整租,南,6300,季付价,2,1,1,随时入住,3年以内,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,西城,马连道,红莲中里,53,整租,南,5800,季付价,1,1,1,2019820,3年以内,需提前预约,低楼层,18,有,NULL,民水,民电,有,集中供暖
北京,朝阳,工体,幸福二村,36,整租,南,5600,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,7,无,NULL,民水,民电,有,集中供暖
北京,顺义,后沙峪,双裕小区,46,整租,南,3200,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,科技园区,欣葆家园二区,46,整租,南,4990,季付价,1,1,1,随时入住,1年,随时可看,低楼层,11,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,十里堡,八里庄南里,42,整租,南,5200,季付价,1,1,1,随时入住,2年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,国展,左家庄北里,58,整租,南,5900,NULL,2,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,西三旗,富力桃园C区,63,整租,东,5600,NULL,1,1,1,随时入住,NULL,需提前预约,中楼层,21,有,NULL,民水,民电,有,集中供暖
北京,朝阳,亚运村,安慧北里逸园,47,整租,南,6000,季付价,1,1,1,随时入住,3年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,通州,万达,后南仓,50,整租,东,3300,季付价,2,1,1,随时入住,3年以上,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,刘家窑,贾家花园小区,34,整租,南,4500,NULL,1,1,1,随时入住,NULL,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,大红门,建欣苑四里,47,整租,东,4300,NULL,1,1,1,随时入住,NULL,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,亚运村,亚奥观典,36,整租,西,6710,月付价,1,1,1,随时入住,3~12个月,随时可看,低楼层,21,NULL,NULL,NULL,NULL,NULL,NULL
北京,通州,万达,车站路,60,整租,南,3600,NULL,2,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,石佛营,炫特嘉园三期,61,整租,东,6790,季付价,1,1,1,随时入住,1年,随时可看,低楼层,23,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,安宁庄,清上园,58,整租,西,5200,季付价,1,1,1,随时入住,3年以内,需提前预约,低楼层,19,有,NULL,民水,民电,有,集中供暖
北京,海淀,田村,田村40号院,50,整租,南,5500,NULL,2,1,1,2019810,NULL,需提前预约,中楼层,5,无,NULL,民水,民电,有,集中供暖
北京,朝阳,潘家园,松榆西里,45,整租,南,5400,季付价,1,1,1,随时入住,2年以内,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,西城,长椿街,西便门内大街97号院,41,整租,南,6530,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,昌平,东关,红石座,50,整租,北,4230,季付价,1,1,1,随时入住,1年,随时可看,低楼层,10,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,芍药居,芍药居北里,46,整租,南,6647,月付价,1,1,1,随时入住,3~12个月,随时可看,低楼层,7,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,石佛营,石佛营东里105号院,65,整租,南,6790,季付价,2,1,1,随时入住,1年,随时可看,低楼层,11,NULL,NULL,NULL,NULL,NULL,NULL
