城市,区,方位,房屋名,大小,租赁方式,朝向,月租,计费方式,几室,几厅,几卫,入住,租期,看房,所在楼层,总楼高,电梯,车位,用水,用电,燃气,供暖
3,10,70,520,28,1,2,1550,1,3,1,1,2,12,3,3,14,2,0,1,1,2,0
3,1,82,516,28,1,2,2200,3,3,1,3,2,12,3,3,14,0,0,0,0,0,0
3,1,73,650,42,1,2,3000,0,1,1,1,2,0,2,1,6,1,0,1,1,2,0
3,1,125,1125,75,1,2,2500,0,2,2,1,2,0,2,3,6,1,0,1,1,1,0
3,14,163,1545,79,1,2,4000,0,2,1,1,2,0,2,3,35,1,0,0,0,0,0
3,3,106,305,35,1,2,3400,0,1,1,1,2,0,2,3,3,1,0,1,1,2,0
3,14,10,1544,30,1,2,3800,0,1,0,1,2,0,2,3,6,1,0,1,1,1,0
3,15,112,1393,106,1,2,8500,1,3,2,1,2,12,2,2,33,2,0,1,1,2,2
3,1,82,360,28,1,2,2100,3,3,1,3,2,12,3,2,12,0,2,0,0,0,0
3,2,113,402,18,1,2,1000,3,3,1,1,2,12,3,2,12,2,0,1,1,2,0
3,3,77,182,29,1,4,3400,0,1,1,1,2,0,2,2,5,1,0,1,1,1,0
3,8,19,1341,20,1,2,2900,1,3,1,2,2,36,3,2,34,2,2,1,1,2,0
3,8,31,1371,79,1,2,4700,0,2,1,1,2,0,2,3,6,1,0,1,1,2,2
3,2,113,1418,26,1,1,1630,3,1,1,1,2,0,3,2,11,2,0,1,1,1,0
3,11,142,1382,40,1,2,4150,1,1,1,1,2,12,2,1,27,2,0,1,1,2,2
3,9,130,1314,36,1,2,1900,0,1,1,1,2,0,2,3,6,1,0,1,1,2,0
3,13,86,630,32,1,2,3800,1,1,0,1,2,12,2,3,4,1,0,1,1,2,2
3,9,32,517,18,1,2,1300,3,4,1,1,2,12,3,1,17,0,0,0,0,0,0
3,16,164,600,10,1,2,2700,3,4,1,1,2,12,3,1,18,1,0,1,1,1,0
3,9,32,517,58,1,2,1500,0,2,1,1,2,0,2,1,17,2,0,2,2,1,0
3,1,135,1282,62,1,2,3800,0,2,1,1,2,0,2,3,6,1,0,1,1,1,0
3,1,121,323,6,1,1,1930,1,5,1,2,2,12,3,3,6,1,0,1,1,2,0
3,7,158,1582,25,1,2,2750,3,1,0,1,2,12,3,1,24,2,0,1,1,2,0
3,14,10,1464,41,1,2,4000,0,2,0,1,2,0,5,3,6,1,0,1,1,1,0
3,11,160,151,60,1,3,4500,1,1,1,1,2,24,2,2,7,1,0,1,1,1,0
3,3,139,1370,60,1,2,3200,0,1,1,1,2,0,2,3,18,2,0,1,1,1,0
3,1,82,1302,18,1,2,1980,3,3,1,1,2,12,3,3,6,0,0,0,0,0,0
3,14,163,76,23,1,2,2900,3,1,0,1,2,12,3,2,12,2,2,1,1,1,2
3,8,6,1380,31,1,8,4600,1,1,1,1,2,24,2,2,6,1,0,1,1,2,0
3,1,79,1042,85,1,2,2400,0,2,1,1,2,0,2,2,6,1,0,1,1,1,0
3,7,61,932,15,1,2,2000,3,3,1,1,2,3,3,3,6,1,0,1,1,1,2
3,9,130,978,29,1,2,1600,1,1,1,1,2,36,2,3,6,1,0,1,1,1,0
3,14,94,980,34,1,2,3000,0,1,0,1,2,0,2,1,7,2,0,1,1,1,0
3,8,127,693,20,1,2,5000,0,1,1,1,2,0,2,1,3,1,0,1,1,1,0
3,8,99,1224,52,1,2,4800,1,1,1,1,2,12,2,2,6,1,0,1,1,2,2
3,1,135,1508,65,1,2,3800,0,2,1,1,2,0,2,3,6,1,0,1,1,1,0
3,10,159,727,44,1,2,2100,1,1,1,1,2,36,2,1,14,2,0,1,1,2,0
3,7,124,915,12,1,2,2900,3,4,1,1,2,12,3,3,18,0,0,0,0,0,0
3,3,149,177,37,1,2,3500,0,1,1,1,2,0,2,3,6,1,0,1,1,1,0
3,1,79,740,59,1,2,3300,0,1,1,1,2,0,2,1,6,1,0,1,1,2,0
3,13,86,1244,8,1,2,2700,3,4,1,1,2,12,3,1,26,2,2,1,1,2,0
3,7,61,11,26,1,2,2200,3,1,1,1,2,12,3,1,9,1,2,2,2,1,2
3,1,2,712,51,1,2,3500,0,1,1,1,1,0,2,3,6,1,0,1,1,2,2
3,8,144,1383,65,1,2,7000,1,1,1,1,2,36,2,2,35,2,0,1,1,2,2
3,8,129,259,38,1,2,4000,0,1,1,1,1,0,2,2,6,1,0,1,1,2,0
3,8,144,248,64,1,2,6200,0,2,1,1,1,0,2,3,4,1,0,1,1,1,0
3,1,154,201,119,1,2,1800,0,3,1,1,2,0,2,3,18,1,0,1,1,1,0
3,11,58,1179,10,1,2,2200,3,2,1,1,2,12,3,1,34,2,0,1,1,1,0
3,12,155,548,10,1,4,1200,1,4,1,2,2,12,3,1,18,0,0,0,0,0,0
3,1,64,1010,98,1,2,1700,0,3,1,1,2,0,2,1,17,1,0,1,1,2,2
3,15,115,1231,50,1,4,6800,5,1,1,1,2,36,3,2,6,1,2,1,1,2,2
3,12,123,635,75,1,2,2300,0,2,1,1,2,0,2,1,17,2,0,1,1,2,0
3,3,77,970,29,1,4,3300,0,1,0,1,2,0,2,3,4,1,0,1,1,1,0
3,2,113,1353,20,1,8,1500,5,3,1,2,2,12,3,1,19,1,2,1,1,1,2
3,14,94,424,33,1,2,3700,0,1,1,1,2,0,2,2,5,1,0,1,1,1,0
3,2,89,1295,18,1,2,1800,3,4,1,2,2,12,3,3,6,1,2,1,1,1,2
3,10,151,1230,77,1,2,2000,0,2,1,1,2,0,2,1,18,2,0,1,1,1,0
3,1,82,1466,23,1,7,1900,3,3,1,3,2,12,3,2,14,0,0,0,0,0,0
3,1,72,962,70,1,2,3200,0,1,1,1,2,0,2,3,14,2,0,1,1,1,0
3,14,14,298,37,1,2,3500,0,1,1,1,2,0,2,3,7,1,0,1,1,1,0
3,1,136,1243,43,1,2,3800,0,1,1,1,1,0,2,2,7,1,0,1,1,2,2
3,2,89,971,38,1,2,2300,0,1,1,1,2,0,2,3,6,1,0,1,1,1,0
3,1,134,1361,80,1,2,3800,0,2,1,1,2,12,2,1,6,1,0,1,1,1,0
3,2,89,377,16,1,2,1700,3,5,0,2,2,12,3,3,6,1,2,1,1,1,2
3,1,88,1358,69,1,2,3000,0,2,1,1,2,0,2,3,18,2,0,1,1,2,2
3,16,157,234,68,1,2,7500,1,2,1,1,2,12,3,2,18,2,0,1,1,2,0
3,10,151,43,72,1,2,2200,0,2,1,1,2,0,2,1,14,2,0,1,1,1,0
3,12,23,1495,20,1,3,1100,1,1,0,1,2,12,3,3,4,0,0,0,0,0,0
3,7,61,167,73,1,2,4500,0,2,1,1,2,0,2,3,5,1,0,1,1,1,0
3,15,76,777,83,1,2,7500,1,2,2,1,2,24,2,3,33,2,0,1,1,2,2
3,1,133,362,25,1,2,3000,1,1,0,1,2,12,2,1,3,1,0,1,1,2,2
3,2,113,157,27,1,1,1650,3,1,1,1,2,0,3,3,14,1,0,2,2,0,0
3,3,106,238,27,1,2,3500,0,1,1,1,2,0,2,1,6,1,0,1,1,2,0
3,1,52,142,48,1,2,3000,0,2,1,1,2,0,2,1,3,1,0,1,1,1,0
3,11,71,763,15,1,2,2500,1,3,1,1,2,12,3,3,6,1,2,1,1,2,0
3,14,94,292,40,1,2,3700,1,1,1,1,2,24,2,3,6,1,0,1,1,1,0
3,9,4,1175,40,1,2,1800,0,1,1,1,2,0,2,3,5,1,0,1,1,1,0
3,1,2,1156,16,1,2,1500,3,3,1,3,2,24,3,3,6,1,0,1,1,1,0
3,2,113,1499,20,1,2,1100,3,3,1,2,2,12,3,2,15,2,0,1,1,1,0
3,12,78,287,115,1,2,1500,0,3,2,1,2,0,2,3,6,1,0,1,1,1,0
3,8,6,588,26,1,2,3280,3,4,0,4,2,12,3,1,33,2,2,1,1,2,2
3,8,128,244,56,1,2,4900,0,2,1,1,2,0,2,2,6,1,0,1,1,1,0
3,15,115,409,20,1,3,3800,3,1,0,1,2,24,3,2,20,0,2,0,0,0,2
3,1,41,837,12,1,2,1500,3,3,0,3,2,12,3,3,11,2,2,1,1,1,0
3,16,43,1163,40,1,2,8000,5,1,1,1,2,36,2,3,2,0,0,0,0,0,0
3,1,64,1021,57,1,2,1800,0,1,1,1,2,0,2,3,12,2,0,2,2,1,0
3,11,58,1179,20,1,2,2200,3,3,1,1,2,12,3,1,32,2,0,1,1,1,0
3,1,64,118,60,1,2,1600,0,2,1,1,2,0,2,3,5,1,0,1,1,2,2
3,1,64,118,64,1,2,1700,3,2,1,1,2,12,2,1,6,1,0,1,1,2,2
3,2,113,236,35,1,2,1500,3,1,0,1,2,24,2,1,11,1,0,1,1,1,0
3,2,113,1564,30,1,2,1500,3,1,0,1,2,12,3,3,18,1,1,0,0,0,0
3,8,56,1116,54,1,2,4300,1,2,0,1,2,12,2,3,6,1,0,1,1,1,0
3,15,112,1204,30,1,2,5000,1,1,1,1,2,24,2,1,7,1,0,1,1,2,2
3,12,23,1100,12,1,2,1500,3,1,0,1,2,0,3,2,3,0,0,0,0,0,0
3,1,2,1602,17,1,2,1450,1,3,0,2,2,24,3,2,17,2,2,1,1,2,0
3,6,67,1200,87,1,2,1200,0,2,2,1,2,0,2,2,26,1,0,0,0,0,0
3,16,26,334,41,1,2,5500,1,1,1,1,1,12,2,3,6,1,0,1,1,1,0
3,2,113,724,36,1,2,1800,3,1,0,1,2,24,2,1,11,2,0,1,1,1,0
3,6,67,130,42,1,4,1500,0,1,1,1,2,0,2,3,21,1,0,2,2,1,0
3,8,56,1136,52,1,2,4200,0,2,1,1,2,0,5,2,6,1,0,1,1,1,0
3,13,7,826,51,1,2,3500,0,1,1,1,2,0,2,2,6,1,0,1,1,1,0
3,12,122,1344,29,1,2,1700,0,1,0,1,2,0,2,2,11,2,0,1,1,1,2
3,1,121,698,37,1,2,3200,0,1,0,1,2,0,2,3,7,1,0,1,1,1,0
3,13,57,481,25,1,2,2780,3,1,0,1,2,12,3,2,4,1,0,1,1,1,0
3,16,164,406,91,1,2,9000,1,2,2,1,2,36,2,2,6,1,0,1,1,1,0
3,1,145,1404,82,1,2,1800,0,2,2,2,2,0,2,2,12,2,0,1,1,1,0
3,1,64,625,60,1,2,1800,0,1,1,1,2,0,2,2,6,1,0,1,1,2,2
3,1,105,56,20,1,1,1600,3,1,0,1,2,36,3,2,11,2,0,1,1,2,0
3,2,113,1421,38,1,2,1500,3,1,0,1,2,24,2,2,13,2,0,1,1,1,0
3,8,31,1098,48,1,2,4000,0,1,1,1,2,0,2,1,5,1,0,1,1,1,0
3,15,112,89,58,1,2,6500,1,2,1,1,1,0,2,2,4,1,0,1,1,2,0
3,6,17,716,100,1,2,1500,0,3,2,1,2,0,2,1,7,1,0,1,1,0,0
3,11,102,1449,39,1,2,2500,0,1,1,1,2,0,2,3,9,2,0,2,2,1,0
3,15,112,1204,30,1,4,5200,1,1,1,1,1,12,2,3,7,1,0,1,1,2,2
3,16,26,1521,60,1,2,8000,1,1,1,2,2,24,2,3,24,2,0,2,2,2,0
3,7,61,1309,47,1,2,4500,0,2,0,1,2,0,2,2,6,1,0,1,1,1,0
3,8,83,779,16,1,4,1780,3,3,1,1,2,12,3,2,26,2,0,1,1,1,0
3,2,113,1333,15,1,2,1050,3,3,1,1,2,12,3,2,18,0,0,0,0,0,0
3,1,64,1021,90,1,2,2200,0,2,2,1,2,0,2,1,11,1,0,1,1,1,0
3,16,1,1498,33,1,2,5100,1,1,0,1,1,12,2,3,6,1,0,1,1,1,0
3,1,135,882,39,1,2,3500,0,1,1,1,2,0,2,2,6,1,0,1,1,1,0
3,8,99,1130,43,1,2,4500,1,1,1,1,2,24,2,1,6,1,0,1,1,2,2
3,16,164,1490,64,1,2,7500,1,3,0,1,2,24,5,3,6,1,0,1,1,1,0
3,7,100,382,42,1,2,3600,1,1,1,1,2,12,2,3,6,1,0,1,1,1,0
3,8,6,588,30,1,2,3200,3,3,1,3,2,12,3,3,31,2,0,1,1,2,0
3,15,112,1186,37,1,2,4500,1,1,0,1,2,24,2,3,7,1,0,1,1,2,2
3,2,113,1310,19,1,2,1000,3,3,1,2,2,12,3,2,18,2,0,1,1,1,0
3,8,42,428,40,1,2,5200,1,2,1,1,2,24,2,3,5,1,0,1,1,2,2
3,1,64,118,53,1,2,1800,0,2,1,1,2,0,2,3,5,1,0,1,1,2,2
3,13,57,1304,31,1,2,2780,3,1,0,1,2,24,3,3,3,0,0,0,0,0,0
3,12,34,1395,47,1,2,1800,0,1,1,1,2,0,2,3,13,1,0,2,2,1,0
3,8,19,1341,28,1,2,2750,3,3,1,2,2,12,3,3,34,2,0,1,1,2,0
3,8,148,759,42,1,2,3500,1,1,1,1,2,0,2,2,6,1,0,1,1,2,0
3,1,2,636,15,1,2,1300,3,1,1,1,2,12,3,3,7,0,0,0,0,0,0
3,15,112,1326,39,1,2,6200,1,1,1,1,2,12,2,2,6,1,0,1,1,2,2
3,1,64,1427,80,1,2,1000,1,2,1,1,2,12,2,1,14,2,0,1,1,2,2
3,2,36,1362,13,1,2,1700,3,3,1,3,2,12,3,3,30,0,0,0,0,0,0
3,1,25,1327,112,1,2,2000,0,2,2,2,2,0,2,3,4,1,0,1,1,1,0
3,16,157,815,82,1,4,8600,1,1,2,1,2,36,2,3,29,2,0,1,1,2,0
3,2,113,935,18,1,2,1200,3,2,1,1,2,24,2,2,5,1,0,1,1,1,0
3,8,99,1249,43,1,2,4500,1,1,1,1,2,12,2,3,6,1,0,1,1,1,2
3,12,78,1180,88,1,2,1700,0,3,1,1,2,0,2,3,5,2,0,1,1,1,0
3,8,31,390,62,1,2,4200,0,2,1,1,2,0,2,2,6,1,0,1,1,1,0
3,8,83,1225,38,1,2,3300,0,1,1,1,2,0,2,3,6,1,0,1,1,1,0
3,15,112,1413,55,1,2,6000,1,1,1,1,2,36,2,3,6,1,0,1,1,2,0
3,1,64,719,51,1,2,1800,1,1,1,1,2,12,2,3,15,1,0,0,0,0,0
3,15,13,1164,52,1,2,6000,1,1,1,1,2,12,2,2,28,2,0,2,2,1,1
3,16,9,1319,40,1,2,8000,1,1,0,1,2,12,2,3,19,2,0,2,2,1,0
3,8,99,1558,32,1,2,4300,1,1,0,1,2,24,2,2,6,1,0,1,1,2,0
3,15,115,57,36,1,1,5000,1,1,1,1,2,12,2,1,7,1,0,1,1,2,1
3,1,145,745,129,1,2,1000,1,2,1,1,2,24,2,2,6,1,0,1,1,1,0
3,2,113,1346,25,1,2,1350,3,1,0,1,2,24,3,3,14,2,2,1,1,1,0
3,15,13,835,27,1,2,5200,1,1,0,2,2,12,2,3,7,1,0,1,1,1,0
3,8,83,74,62,1,2,4000,1,2,1,1,2,36,2,2,6,1,0,1,1,1,0
3,12,78,287,98,1,0,1500,0,3,2,1,0,0,0,1,6,1,0,1,1,1,0
3,15,112,387,9,1,2,1800,3,4,1,1,2,12,3,1,16,0,0,0,0,0,0
3,16,157,658,44,1,1,7000,1,1,0,1,2,12,2,1,7,1,0,1,1,1,0
3,16,97,1438,58,1,4,7500,0,1,1,1,2,0,2,2,5,1,0,1,1,2,2
3,16,97,904,31,1,2,9000,1,1,1,1,2,36,2,1,3,1,0,1,1,1,0
3,8,83,849,43,1,2,3200,0,1,1,1,2,0,2,3,6,1,0,1,1,2,2
3,16,157,1070,33,1,5,4300,1,1,0,1,1,12,2,1,7,1,0,1,1,1,0
3,8,99,1558,47,1,2,4500,1,1,1,1,2,36,2,3,6,1,0,1,1,1,0
3,1,15,1409,129,1,2,2200,0,3,2,2,2,0,2,1,11,2,0,1,1,1,0
3,1,59,466,49,1,2,1000,0,1,1,1,2,0,2,3,4,1,0,1,1,1,0
3,2,113,1589,30,1,2,1300,3,1,0,1,2,24,3,2,5,1,2,1,1,1,0
3,2,113,335,30,1,6,1510,3,1,1,1,2,12,3,3,6,1,0,0,0,0,0
3,2,89,900,12,1,2,1300,3,5,1,2,2,12,3,3,12,2,2,1,1,1,2
3,12,34,1395,47,1,2,1800,0,1,1,1,2,0,2,3,13,1,0,2,2,1,0
3,16,1,1367,32,1,3,5600,0,1,0,1,1,0,2,2,6,1,0,1,1,1,0
3,14,163,76,23,1,2,2900,3,1,1,1,2,12,3,2,11,2,2,1,1,1,2
3,1,59,466,62,1,2,1200,0,1,1,1,2,0,2,1,4,1,0,1,1,1,0
3,14,163,15,9,1,2,1888,3,1,0,1,2,12,3,3,2,1,2,1,1,1,2
3,1,110,1568,80,1,2,2200,0,2,1,1,2,0,5,3,4,1,0,1,1,1,0
3,15,13,210,40,1,2,6600,1,1,1,1,2,12,3,1,37,2,0,1,1,1,0
3,1,64,928,56,1,2,1800,0,1,1,1,2,0,2,3,5,1,0,1,1,1,0
3,2,113,1421,42,1,2,1500,3,1,0,1,2,12,3,2,11,2,0,1,1,1,0
3,15,115,57,38,1,1,6000,1,1,0,1,2,24,2,3,7,1,0,1,1,2,1
3,8,31,257,49,1,2,3900,0,1,1,1,2,0,2,1,6,1,0,1,1,1,0
3,8,148,759,40,1,2,3700,0,1,1,1,2,0,2,3,6,1,0,1,1,2,0
3,8,99,1365,40,1,2,4400,1,1,1,1,2,36,2,3,6,1,0,1,1,1,0
3,16,43,398,55,1,2,8000,1,1,1,1,1,36,2,1,16,2,0,1,1,1,0
3,1,2,636,15,1,2,1380,3,3,1,2,2,12,3,3,18,2,0,1,1,1,0
3,8,42,1459,32,1,2,4500,1,1,1,1,2,12,2,2,5,1,0,1,1,2,2
3,15,112,572,28,1,4,5600,1,1,0,1,2,36,2,2,6,1,0,1,1,2,0
3,2,113,1434,37,1,2,1680,3,1,0,1,2,24,2,2,13,2,0,1,1,1,0
3,15,115,57,32,1,2,5500,1,1,0,1,1,12,2,3,7,2,0,1,1,2,1
3,8,19,1341,32,1,2,2600,3,3,1,3,2,12,3,3,35,2,2,1,1,2,0
3,16,9,1319,36,1,3,5500,1,1,1,1,2,24,2,3,19,2,0,2,2,1,0
3,8,31,1325,40,1,2,3500,0,1,1,1,2,0,4,3,6,1,0,1,1,1,0
3,1,64,844,58,1,2,1000,0,1,1,1,2,0,2,2,18,2,0,1,1,1,2
3,16,164,647,49,1,2,6000,0,1,1,1,2,0,2,2,17,2,0,1,1,1,0
3,8,19,1341,28,1,2,2650,3,3,1,3,2,12,3,1,35,2,0,1,1,2,0
3,16,132,1509,75,1,2,8500,1,1,1,1,1,36,2,2,8,2,0,1,1,1,0
3,1,64,947,62,1,2,1900,0,3,1,1,2,0,2,2,6,1,0,1,1,1,0
3,8,6,1219,10,1,1,2000,3,4,0,2,2,12,3,2,30,2,0,1,1,2,0
3,1,82,767,20,1,4,1900,1,3,1,3,2,12,3,2,6,1,2,1,1,2,2
3,1,59,801,88,1,2,1000,0,2,2,1,2,0,5,2,13,2,0,1,1,2,2
3,10,70,520,18,1,2,1300,1,4,1,1,2,12,3,3,14,0,2,0,0,0,2
3,15,112,1196,37,1,2,5400,1,1,1,1,2,12,2,2,6,1,0,1,1,2,2
3,1,135,374,20,1,2,2250,3,1,1,1,2,24,3,2,9,0,0,0,0,0,0
3,15,13,606,53,1,2,6200,1,1,2,1,2,24,2,1,7,1,0,1,1,2,0
3,1,2,1156,17,1,2,1500,3,3,1,3,2,12,3,2,18,2,2,1,1,1,2
3,12,34,1395,47,1,2,1800,0,1,1,1,2,0,2,3,13,1,0,2,2,1,0
3,1,2,1602,16,1,2,1500,1,2,0,2,2,24,3,2,16,2,0,1,1,1,0
3,16,43,681,35,1,2,6500,0,1,1,1,2,0,2,1,17,2,0,1,1,2,2
3,15,76,1511,48,1,2,7000,1,1,1,1,2,24,2,3,4,1,0,1,1,1,0
3,1,88,1417,80,1,2,3800,1,2,1,1,2,0,2,3,18,1,0,1,1,1,0
3,8,128,703,42,1,2,3700,0,1,1,1,2,0,4,3,6,1,0,1,1,1,0
3,16,26,268,55,1,2,8300,1,2,1,1,2,36,2,3,24,2,0,1,1,2,0
3,1,121,1123,12,1,4,1200,3,3,1,2,2,12,3,1,32,2,0,1,1,1,0
3,2,113,1346,23,1,2,1680,3,1,1,1,2,0,3,2,10,1,2,1,1,1,0
3,1,79,479,75,1,2,2200,0,2,1,1,2,0,2,3,6,1,0,1,1,1,0
3,1,64,719,77,1,2,1000,0,2,1,1,2,0,2,3,17,1,0,0,0,0,0
3,1,52,526,69,1,2,2100,1,2,1,1,2,12,2,3,5,1,0,1,1,1,0
3,15,112,572,32,1,2,5200,1,1,0,1,2,36,2,2,6,1,0,1,1,2,0
3,16,97,1003,35,1,2,7000,0,1,1,1,2,0,2,2,3,1,0,1,1,1,0
3,8,56,1136,60,1,2,4500,0,2,0,1,2,0,2,2,6,1,0,1,1,1,0
3,12,23,1495,18,1,3,1100,1,1,0,1,2,12,3,3,4,0,2,0,0,0,0
3,1,154,384,103,1,2,2200,1,3,2,2,2,36,2,3,12,1,0,1,1,1,0
3,1,64,1062,58,1,2,1500,0,1,1,1,2,0,2,1,18,2,0,1,1,2,2
3,14,163,76,25,1,2,2600,3,1,0,1,2,12,3,3,1,2,2,1,1,1,0
3,8,83,651,41,1,2,3200,0,1,1,1,2,0,2,-2,6,1,0,1,1,1,0
3,2,113,1421,18,1,2,1020,3,2,1,1,2,24,3,1,11,2,0,1,1,1,0
3,2,113,527,25,1,6,1710,3,1,1,1,2,0,3,3,12,2,2,1,1,1,0
3,1,64,118,51,1,2,1700,0,2,1,1,2,0,2,3,5,1,0,1,1,2,2
3,11,74,569,40,1,2,3300,0,1,1,1,2,0,2,3,6,1,0,1,1,1,0
3,1,64,844,79,1,2,2000,0,2,1,1,2,0,2,3,18,2,0,1,1,1,2
3,13,57,481,15,1,1,2500,1,2,1,1,2,24,3,1,13,2,2,1,1,1,2
3,15,115,626,29,1,4,6500,1,1,0,1,2,24,2,2,6,1,0,1,1,2,0
3,8,19,1341,22,1,2,3333,3,1,1,1,2,12,3,1,28,2,0,1,1,2,0
3,11,102,205,10,1,3,1650,3,3,1,1,2,12,3,3,6,0,2,0,0,0,0
3,16,26,455,31,1,2,5500,1,1,0,1,2,12,2,3,6,1,0,1,1,2,0
3,1,2,199,18,1,2,2000,3,3,1,3,2,12,3,3,18,2,0,1,1,2,0
3,16,97,261,43,1,2,6000,1,1,2,1,2,0,3,3,3,0,0,0,0,0,0
3,16,164,647,69,1,2,8500,0,2,1,1,2,0,2,1,17,2,0,1,1,1,0
3,16,157,7,51,1,2,7000,1,1,1,1,2,24,2,2,29,2,0,1,1,2,0
3,1,41,837,21,1,2,1820,3,3,0,1,2,12,3,3,6,0,0,0,0,0,0
3,2,113,527,18,1,2,1380,3,2,1,1,2,24,3,1,13,2,2,1,1,1,2
3,15,112,1448,34,1,2,4600,0,1,0,1,2,0,5,2,6,1,0,1,1,2,2
3,8,56,274,39,1,2,3600,0,1,1,1,2,0,2,1,6,1,0,1,1,1,0
3,16,43,398,59,1,2,8000,1,1,1,1,2,36,2,2,16,2,0,1,1,1,0
3,8,99,775,22,1,2,3600,3,1,1,1,2,24,3,1,20,2,2,1,1,2,0
3,16,97,1192,72,1,2,9500,0,1,2,1,2,0,2,-2,3,1,0,1,1,1,1
3,8,148,1080,36,1,2,3500,0,1,0,1,2,0,2,3,5,1,0,1,1,1,0
3,12,78,969,88,1,2,1500,0,2,2,1,2,0,2,2,4,1,0,1,1,1,0
3,12,78,538,137,1,2,1800,0,3,2,2,2,0,2,2,4,1,0,1,1,1,0
3,1,121,1088,15,1,2,1600,3,3,1,3,2,12,3,3,6,1,2,1,1,2,0
3,1,64,625,60,1,2,2200,0,1,1,1,2,0,2,1,6,1,0,1,1,2,2
3,1,121,1396,16,1,2,1500,3,3,1,1,2,12,3,2,32,2,0,0,0,1,0
3,16,97,1270,43,1,1,7100,0,1,0,1,2,0,2,3,27,2,0,1,1,2,2
3,15,112,1483,40,1,2,5800,5,1,1,1,2,36,2,3,22,2,2,1,1,2,2
3,13,86,1308,35,1,2,3800,0,1,0,1,2,0,2,1,4,1,0,1,1,1,0
3,8,31,617,58,1,2,4000,0,1,1,1,2,0,2,2,6,1,0,1,1,1,0
3,1,79,1007,15,1,2,1500,3,4,1,1,2,12,3,2,24,0,0,0,0,0,0
3,6,84,1169,65,1,2,1500,0,2,1,1,2,0,2,-2,8,2,0,1,1,2,0
3,10,48,31,14,1,2,1400,1,4,1,2,2,12,3,3,18,2,2,1,1,2,0
3,16,97,81,41,1,2,7000,1,2,0,1,2,24,2,3,5,1,0,1,1,1,0
3,8,19,1341,15,1,2,2000,3,4,0,3,2,12,3,2,31,2,2,1,1,2,0
3,8,42,1323,36,1,2,5000,1,1,1,1,1,12,2,3,6,1,0,1,1,2,1
3,12,78,287,98,1,2,1300,0,3,2,1,2,0,2,3,6,1,0,1,1,1,0
3,16,26,1129,45,1,2,6500,1,1,0,1,2,24,2,1,23,2,0,1,1,2,0
3,1,64,1533,104,1,2,2200,0,2,2,1,2,0,2,3,6,1,0,1,1,2,0
3,1,64,996,123,1,2,2000,0,2,1,1,2,0,2,3,17,1,0,1,1,1,0
3,16,156,558,90,1,2,9000,0,1,2,1,1,0,2,1,32,2,0,1,1,2,2
3,8,6,1219,26,1,2,2800,3,4,0,4,2,12,3,2,29,2,2,1,1,2,0
3,1,64,744,136,1,2,2000,0,3,2,2,2,0,2,1,18,2,0,1,1,2,0
3,11,58,1179,20,1,2,3000,3,3,1,2,2,12,3,3,34,2,0,1,1,1,0
3,8,6,729,54,1,2,5300,0,2,1,1,2,0,2,3,6,1,0,1,1,2,1
3,1,82,657,25,1,2,2200,3,2,1,2,2,12,3,1,12,2,2,1,1,2,0
3,8,148,1451,50,1,2,4300,1,1,1,1,2,36,2,2,6,1,0,0,0,1,0
3,15,112,1483,45,1,7,6800,5,1,1,1,2,24,2,3,22,2,2,1,1,2,2
3,13,22,1193,10,1,2,2400,3,5,1,2,2,12,3,2,12,0,0,0,0,0,0
3,1,59,1516,82,1,2,2000,0,2,1,1,2,0,2,2,11,1,0,1,1,1,0
3,1,64,625,60,1,2,1600,0,3,1,1,2,0,2,3,6,1,0,1,1,2,2
3,16,132,1139,10,1,2,2800,3,3,1,1,2,12,3,1,18,2,0,1,1,2,0
3,6,84,19,88,1,2,1500,0,3,1,1,2,0,2,2,18,1,0,1,1,1,0
3,1,64,1221,79,1,2,2200,0,2,1,1,2,0,2,2,14,2,0,1,1,2,1
3,8,6,588,20,1,2,2600,3,4,1,3,2,24,3,2,33,2,2,1,1,1,0
3,15,115,1566,35,1,2,5200,1,1,1,1,2,12,2,3,7,1,0,1,1,1,0
3,10,70,353,15,1,4,1550,3,3,1,2,2,24,3,2,15,1,0,2,2,1,0
3,15,112,35,42,1,2,6000,1,1,1,1,2,0,2,2,7,1,0,1,1,2,2
3,8,19,1341,28,1,2,2650,3,3,1,3,2,12,3,2,35,2,0,1,1,2,0
3,1,64,928,79,1,2,1800,0,2,1,1,2,0,2,3,14,2,0,1,1,1,0
3,16,132,426,51,1,2,9000,1,1,1,1,2,24,2,2,14,2,0,1,1,1,0
3,8,56,1116,39,1,2,4300,0,1,1,1,2,0,2,1,6,1,0,1,1,1,0
3,6,67,1200,100,1,2,1500,0,3,2,1,2,0,2,1,26,1,0,0,0,0,0
3,1,64,928,55,1,2,1900,0,2,1,1,2,0,2,3,5,1,0,1,1,1,0
3,15,115,1566,50,1,2,7000,1,2,0,1,2,36,4,3,7,1,0,1,1,1,0
3,1,64,746,83,1,2,2200,0,2,2,1,2,0,2,3,5,1,0,1,1,2,2
3,2,116,485,39,1,2,2000,0,1,1,1,1,0,2,2,5,1,0,1,1,1,0
3,8,127,937,30,1,2,6800,1,1,1,1,2,12,2,2,5,1,0,1,1,1,0
3,12,23,1495,18,1,2,1300,1,1,0,1,2,12,3,3,4,0,0,0,0,0,0
3,2,113,402,23,1,2,1000,3,3,2,1,2,12,3,2,15,2,0,1,1,2,0
